Date,Time,Lon,Lat,Depth,Mag,MagType,Source
2000-09-10,19:06:15,129.33,-1.11,33.0,6.1,mwb,USGS
2000-09-10,19:21:26,129.4,-1.2,33.0,4.4,mb,USGS
2000-09-10,20:18:15,129.32,-1.27,33.0,5.0,mb,USGS
2000-09-10,22:18:03,129.5,-0.99,33.0,4.5,mb,USGS
2000-09-10,23:10:21,129.47,-1.2,33.0,4.9,mb,USGS
2000-09-11,00:05:32,128.77,-1.39,33.0,4.7,mb,USGS
2000-09-11,06:04:15,129.18,-1.28,33.0,4.6,mb,USGS
2000-09-12,07:50:41,129.09,-1.29,33.0,4.3,mb,USGS
2000-09-12,17:59:27,130.41,-0.52,33.0,4.7,mb,USGS
2000-09-13,13:41:12,129.3,-1.27,33.0,4.8,mb,USGS
