Date,Time,Lon,Lat,Depth,Mag,MagType,Source
2000-11-16,11:05:41,152.97,-5.29,33.0,6.2,ms,USGS
2000-11-16,11:09:17,153.24,-4.66,33.0,5.3,mb,USGS
2000-11-16,11:12:34,153.28,-5.08,33.0,5.5,mb,USGS
2000-11-16,11:20:01,152.9,-5.3,33.0,5.2,mb,USGS
2000-11-16,11:48:23,152.8,-4.51,33.0,5.2,mb,USGS
2000-11-16,11:51:50,152.85,-5.28,33.0,4.8,mb,USGS
2000-11-16,12:06:38,152.9,-5.26,33.0,4.9,mb,USGS
2000-11-16,12:14:24,152.64,-5.15,33.0,5.4,mb,USGS
2000-11-16,12:26:18,152.69,-4.09,33.0,5.5,mb,USGS
2000-11-16,13:04:43,153.15,-5.06,33.0,5.2,mb,USGS
2000-11-16,13:09:13,153.1,-4.8,33.0,5.1,mb,USGS
2000-11-16,13:09:25,153.15,-4.65,33.0,5.3,mb,USGS
2000-11-16,13:17:56,153.14,-5.59,33.0,5.2,mb,USGS
2000-11-16,13:20:40,152.26,-3.92,33.0,4.7,mb,USGS
2000-11-16,13:22:53,153.01,-4.69,33.0,5.2,mb,USGS
2000-11-16,13:28:29,152.85,-4.51,33.0,5.0,mb,USGS
2000-11-16,13:46:43,153.0,-5.51,33.0,4.7,mb,USGS
2000-11-16,13:52:17,152.79,-4.28,33.0,5.2,mb,USGS
2000-11-16,13:53:10,153.3,-4.85,33.0,5.0,mb,USGS
2000-11-16,14:23:04,153.07,-4.91,33.0,5.1,mb,USGS
2000-11-16,14:34:32,153.3,-4.7,33.0,4.8,mb,USGS
2000-11-16,14:56:09,153.0,-5.03,33.0,4.9,mb,USGS
2000-11-16,15:10:15,152.91,-5.27,33.0,4.8,mb,USGS
2000-11-16,15:15:40,153.23,-4.68,33.0,5.1,mb,USGS
2000-11-16,15:23:42,153.54,-6.35,33.0,5.6,mb,USGS
2000-11-16,15:48:54,153.03,-6.17,33.0,5.0,mb,USGS
2000-11-16,16:00:20,152.95,-5.47,33.0,4.6,mb,USGS
2000-11-16,16:18:10,153.59,-6.39,33.0,5.0,mb,USGS
2000-11-16,16:46:52,153.14,-5.47,33.0,4.9,mb,USGS
2000-11-16,16:49:53,153.33,-6.11,33.0,5.0,mb,USGS
2000-11-16,17:37:46,153.47,-5.56,33.0,5.2,mb,USGS
2000-11-16,17:48:09,153.27,-5.0,33.0,4.7,mb,USGS
2000-11-16,17:50:36,152.8,-5.08,33.0,4.8,mb,USGS
2000-11-16,17:59:49,153.24,-4.69,33.0,5.1,mb,USGS
2000-11-16,18:03:44,152.65,-4.26,33.0,5.7,mwc,USGS
2000-11-16,18:03:54,152.87,-3.77,33.0,5.2,mb,USGS
2000-11-16,18:42:13,152.85,-4.58,33.0,4.6,mb,USGS
2000-11-16,18:57:59,152.81,-5.37,33.0,4.9,mb,USGS
2000-11-16,19:07:21,153.34,-4.91,33.0,4.8,mb,USGS
2000-11-16,19:10:40,152.94,-5.24,33.0,4.7,mb,USGS
2000-11-16,19:16:12,153.14,-4.87,33.0,4.8,mb,USGS
2000-11-16,19:25:49,153.13,-4.99,33.0,5.1,mb,USGS
2000-11-16,19:28:25,152.87,-5.41,33.0,5.0,mb,USGS
2000-11-16,19:38:12,152.79,-4.4,33.0,5.1,mb,USGS
2000-11-16,20:01:06,152.74,-5.23,33.0,4.6,mb,USGS
2000-11-16,20:15:49,153.41,-5.26,33.0,5.0,mb,USGS
2000-11-16,20:23:57,152.7,-5.34,33.0,5.0,mb,USGS
2000-11-16,20:26:02,152.92,-5.36,33.0,5.2,mb,USGS
2000-11-16,20:30:04,153.01,-5.3,33.0,4.5,mb,USGS
2000-11-16,20:39:20,153.1,-5.43,33.0,5.4,mb,USGS
2000-11-16,20:39:30,152.89,-5.61,33.0,5.5,mb,USGS
2000-11-16,21:15:49,153.01,-5.07,33.0,5.0,mb,USGS
2000-11-16,21:20:20,153.12,-5.66,33.0,4.7,mb,USGS
2000-11-16,21:36:33,153.13,-5.49,33.0,5.0,mb,USGS
2000-11-16,21:57:20,153.19,-5.72,33.0,4.9,mb,USGS
2000-11-16,22:12:00,153.51,-6.41,33.0,4.7,mb,USGS
2000-11-16,22:31:39,153.01,-5.57,33.0,4.5,mb,USGS
2000-11-16,22:44:08,152.85,-4.21,33.0,4.8,mb,USGS
2000-11-16,23:04:04,153.17,-5.4,33.0,5.3,mb,USGS
2000-11-16,23:12:08,153.26,-5.53,33.0,4.8,mb,USGS
2000-11-16,23:24:44,153.08,-4.56,33.0,4.7,mb,USGS
2000-11-16,23:33:26,152.92,-5.73,33.0,4.9,mb,USGS
2000-11-16,23:43:12,152.88,-5.6,33.0,4.9,mb,USGS
2000-11-16,23:45:43,153.28,-4.83,33.0,4.4,mb,USGS
2000-11-17,00:12:00,153.02,-5.72,33.0,4.7,mb,USGS
2000-11-17,00:19:27,152.58,-5.05,33.0,4.0,mb,USGS
2000-11-17,00:23:46,153.15,-6.29,33.0,4.5,mb,USGS
2000-11-17,00:27:35,153.19,-4.83,33.0,5.2,mb,USGS
