Date,Time,Lon,Lat,Depth,Mag,MagType,Source
2002-06-27,05:50:35,104.18,-6.96,11.0,6.5,mwc,USGS
2002-06-27,06:12:46,103.9,-7.15,10.0,4.4,mb,USGS
2002-06-27,06:47:54,103.89,-7.07,10.0,4.5,mb,USGS
2002-06-27,06:50:41,103.88,-7.06,10.0,4.6,mb,USGS
2002-06-27,08:31:43,103.78,-7.08,10.0,5.2,mb,USGS
2002-06-27,08:56:53,103.83,-7.08,10.0,4.4,mb,USGS
2002-06-27,09:40:37,103.88,-7.04,10.0,4.5,mb,USGS
2002-06-27,10:36:52,103.98,-6.9,10.0,4.2,mb,USGS
2002-06-27,10:43:55,103.92,-7.08,10.0,5.0,mb,USGS
2002-06-27,10:46:39,103.82,-7.07,10.0,4.9,mb,USGS
2002-06-27,12:12:34,103.77,-7.07,10.0,4.4,mb,USGS
2002-06-27,13:45:37,103.88,-6.99,10.0,4.8,mb,USGS
2002-06-27,14:32:14,103.92,-7.02,10.0,4.6,mb,USGS
2002-06-27,14:39:45,103.94,-6.9,10.0,5.1,mb,USGS
2002-06-28,00:40:35,103.99,-6.98,10.0,5.1,mwc,USGS
2002-06-28,02:02:56,103.8,-7.11,10.0,4.6,mb,USGS
2002-06-28,03:56:20,103.79,-7.13,10.0,4.7,mb,USGS
2002-06-28,15:09:33,103.79,-7.04,10.0,4.5,mb,USGS
2002-06-28,19:56:08,103.63,-7.26,10.0,5.1,ms,USGS
2002-06-28,21:55:58,103.33,-7.17,10.0,5.1,mb,USGS
2002-06-29,23:46:56,103.85,-7.08,10.0,4.7,mb,USGS
2002-07-02,01:03:58,106.04,-7.2,33.0,4.5,mb,USGS
