Date,Time,Lon,Lat,Depth,Mag,MagType,Source
2001-12-12,14:02:35,124.69,-42.81,10.0,7.1,mwc,USGS
2001-12-12,14:47:06,124.92,-42.61,10.0,3.8,mb,USGS
2001-12-12,15:01:03,124.63,-42.56,10.0,4.0,mb,USGS
2001-12-12,15:31:19,124.28,-42.23,10.0,3.9,mb,USGS
2001-12-12,15:44:30,124.09,-42.44,10.0,3.4,mb,USGS
2001-12-12,16:21:45,124.32,-42.6,10.0,3.7,mb,USGS
2001-12-12,17:52:38,124.89,-42.67,10.0,5.2,mb,USGS
2001-12-12,19:52:58,125.07,-42.62,10.0,4.8,mb,USGS
2001-12-12,20:57:46,124.81,-42.67,10.0,4.6,mb,USGS
2001-12-12,23:22:14,124.54,-42.6,10.0,4.2,mb,USGS
2001-12-13,07:28:09,124.85,-42.7,10.0,5.4,mwc,USGS
2001-12-13,07:30:50,124.57,-42.76,10.0,4.5,mb,USGS
2001-12-13,11:55:04,124.68,-42.43,10.0,4.9,mb,USGS
2001-12-14,21:35:51,124.14,-42.55,10.0,3.5,mb,USGS
2001-12-17,18:41:49,124.51,-42.59,10.0,3.7,mb,USGS
