Date,Time,Lon,Lat,Depth,Mag,MagType,Source
2000-05-02,15:03:36,147.52,17.44,55.0,6.0,mwc,USGS
2000-05-02,15:38:47,147.57,17.51,33.0,4.3,mb,USGS
2000-05-02,16:18:09,147.53,17.62,33.0,3.1,mb,USGS
2000-05-02,18:54:04,147.7,17.5,33.0,3.6,mb,USGS
2000-05-03,13:36:46,145.54,18.54,219.5,4.1,mb,USGS
2000-05-03,19:20:54,147.63,17.44,44.7,3.7,mb,USGS
2000-05-04,21:28:47,147.66,17.54,33.0,4.7,mb,USGS
2000-05-04,23:24:37,147.63,17.51,33.0,5.5,mwc,USGS
2000-05-05,00:31:00,147.5,17.54,33.0,5.2,mwc,USGS
2000-05-05,00:47:17,147.72,17.7,33.0,3.8,mb,USGS
2000-05-05,02:52:58,147.59,17.57,46.7,3.9,mb,USGS
2000-05-05,06:38:20,147.56,17.53,48.1,4.4,mb,USGS
2000-05-05,07:53:07,147.55,17.53,33.0,4.9,mb,USGS
2000-05-05,09:04:05,147.6,17.68,33.0,4.2,mb,USGS
2000-05-07,05:21:51,147.55,17.56,33.0,4.7,mb,USGS
2000-05-07,05:22:10,147.73,17.8,33.0,4.2,mb,USGS
2000-05-07,05:48:59,147.61,17.61,33.0,4.7,mb,USGS
2000-05-07,06:50:31,147.71,17.66,33.0,3.6,mb,USGS
