Date,Time,Lon,Lat,Depth,Mag,MagType,Source
2000-12-06,22:57:40,152.72,-4.22,31.0,6.5,mwc,USGS
2000-12-07,01:40:59,153.2,-5.12,33.0,5.0,mb,USGS
2000-12-07,09:31:19,152.79,-4.27,33.0,5.8,mwc,USGS
2000-12-07,17:51:13,152.89,-4.34,33.0,4.5,mb,USGS
2000-12-07,19:13:33,152.86,-4.3,33.0,5.4,mwc,USGS
2000-12-07,23:02:38,152.84,-4.31,33.0,5.1,mb,USGS
2000-12-07,23:18:19,152.88,-4.24,33.0,5.4,mwc,USGS
2000-12-08,00:24:06,152.99,-4.33,33.0,4.7,mb,USGS
2000-12-08,15:24:14,153.25,-4.6,33.0,5.5,mwc,USGS
2000-12-08,15:24:35,153.04,-4.67,33.0,4.6,mb,USGS
2000-12-09,01:32:37,152.51,-4.15,33.0,4.0,mb,USGS
2000-12-10,12:16:31,152.79,-4.25,33.0,4.3,mb,USGS
2000-12-10,18:11:25,152.79,-5.26,33.0,3.9,mb,USGS
2000-12-10,23:26:44,151.89,-5.9,33.0,5.2,mb,USGS
2000-12-11,00:24:11,151.85,-5.87,33.0,4.7,mb,USGS
2000-12-11,10:10:23,153.07,-5.06,33.0,3.8,mb,USGS
2000-12-12,15:57:01,153.38,-4.96,33.0,4.7,mb,USGS
2000-12-13,00:26:13,152.99,-4.75,33.0,4.6,mb,USGS
2000-12-13,06:29:38,153.13,-6.26,33.0,4.7,mb,USGS
2000-12-13,06:46:11,153.1,-6.25,33.0,5.4,mb,USGS
2000-12-13,09:24:03,152.91,-4.32,33.0,4.6,mb,USGS
2000-12-13,10:43:02,153.28,-6.3,33.0,4.3,mb,USGS
2000-12-13,14:29:14,153.2,-4.86,33.0,5.1,mb,USGS
2000-12-13,16:12:06,152.77,-5.13,33.0,4.0,mb,USGS
2000-12-13,16:35:43,152.69,-5.07,33.0,4.3,mb,USGS
2000-12-13,18:23:59,153.12,-6.26,33.0,5.0,mwc,USGS
2000-12-13,20:16:17,152.7,-4.9,33.0,4.9,mb,USGS
