Date,Time,Lon,Lat,Depth,Mag,MagType,Source
2003-12-26,01:56:52,58.31,29.0,10.0,6.6,mwc,USGS
2003-12-26,02:34:16,58.15,29.06,10.0,3.8,ml,USGS
2003-12-26,03:06:13,58.33,28.93,10.0,5.1,mb,USGS
2003-12-26,03:21:09,58.32,29.02,10.0,3.9,ml,USGS
2003-12-26,03:37:39,58.28,29.11,10.0,3.6,ml,USGS
2003-12-26,03:41:40,58.35,28.91,10.0,3.8,mb,USGS
2003-12-26,03:53:25,58.12,28.79,10.0,4.5,mb,USGS
2003-12-26,09:16:35,58.28,29.01,10.0,4.0,mb,USGS
2003-12-26,09:59:58,58.32,29.01,10.0,4.0,mb,USGS
2003-12-26,14:08:16,58.2,29.08,10.0,4.6,mb,USGS
2003-12-27,04:45:41,58.24,28.99,10.0,3.5,ml,USGS
2003-12-28,09:24:22,58.55,29.21,10.0,4.1,mb,USGS
2003-12-28,15:02:12,58.39,29.01,10.0,4.2,mb,USGS
