Date,Time,Lon,Lat,Depth,Mag,MagType,Source
2000-11-23,18:43:15,153.06,-4.58,33.0,6.3,mwc,USGS
2000-11-23,19:06:09,152.98,-5.59,33.0,4.3,mb,USGS
2000-11-23,19:14:02,153.16,-4.75,33.0,4.7,mb,USGS
2000-11-23,19:17:00,153.28,-4.76,33.0,5.1,mb,USGS
2000-11-23,19:25:28,153.12,-6.23,33.0,4.6,mb,USGS
2000-11-23,20:53:57,152.79,-4.24,33.0,4.4,mb,USGS
2000-11-23,21:42:59,153.61,-5.49,33.0,4.8,mb,USGS
2000-11-23,21:50:48,153.4,-4.93,33.0,4.4,mb,USGS
2000-11-23,22:29:57,153.53,-5.58,33.0,4.8,mb,USGS
2000-11-23,22:46:10,152.7,-5.67,33.0,4.3,mb,USGS
2000-11-23,23:07:15,153.16,-6.16,33.0,4.4,mb,USGS
2000-11-23,23:10:35,153.0,-4.66,33.0,5.8,mwc,USGS
2000-11-23,23:36:17,153.2,-6.25,33.0,4.2,mb,USGS
2000-11-24,00:02:28,153.51,-5.72,33.0,4.5,mb,USGS
2000-11-24,00:10:12,153.75,-5.77,33.0,4.3,mb,USGS
2000-11-24,00:39:58,153.07,-4.58,33.0,5.3,mb,USGS
2000-11-24,02:20:13,153.29,-5.03,33.0,4.5,mb,USGS
2000-11-24,02:56:00,151.51,-4.59,33.0,4.1,mb,USGS
2000-11-24,03:41:27,153.51,-5.46,33.0,4.8,mb,USGS
2000-11-24,03:56:49,151.99,-5.12,33.0,3.8,mb,USGS
2000-11-24,04:24:08,152.66,-5.61,33.0,4.4,mb,USGS
2000-11-24,06:33:37,153.89,-6.81,33.0,3.9,mb,USGS
2000-11-24,06:39:44,151.02,-5.24,33.0,3.8,mb,USGS
2000-11-24,07:20:39,153.4,-4.95,33.0,4.3,mb,USGS
2000-11-24,07:38:24,153.4,-5.64,33.0,4.2,mb,USGS
2000-11-24,07:59:38,152.47,-5.38,33.0,4.3,mb,USGS
2000-11-24,08:27:30,152.97,-5.28,33.0,5.2,mb,USGS
2000-11-24,09:09:27,152.92,-5.35,33.0,4.2,mb,USGS
2000-11-24,09:55:40,153.11,-5.36,33.0,4.7,mb,USGS
2000-11-24,10:11:43,152.99,-4.8,33.0,5.3,mwc,USGS
2000-11-24,11:27:35,152.76,-5.54,33.0,4.4,mb,USGS
2000-11-24,12:46:29,151.71,-6.15,33.0,4.9,mb,USGS
2000-11-24,13:42:03,153.14,-5.35,33.0,4.1,mb,USGS
2000-11-24,15:29:27,153.18,-4.84,33.0,5.1,mwc,USGS
2000-11-24,15:53:30,153.09,-5.49,47.2,4.4,mb,USGS
2000-11-24,18:58:08,152.86,-4.32,33.0,4.0,mb,USGS
2000-11-24,20:16:18,152.54,-5.25,33.0,5.3,mb,USGS
2000-11-24,21:15:08,153.76,-5.51,33.0,4.6,mb,USGS
2000-11-24,21:30:30,152.79,-4.65,33.0,4.4,mb,USGS
2000-11-24,22:10:33,153.41,-5.47,33.0,4.4,mb,USGS
2000-11-25,01:05:53,153.19,-4.72,33.0,4.3,mb,USGS
2000-11-25,01:10:10,153.22,-5.19,33.0,4.8,mb,USGS
2000-11-25,01:47:14,152.36,-4.45,33.0,3.9,mb,USGS
2000-11-25,02:20:09,151.64,-5.39,33.0,4.6,mb,USGS
2000-11-25,02:34:19,152.98,-4.68,33.0,4.7,mb,USGS
2000-11-25,03:04:52,152.9,-4.95,33.0,4.6,mb,USGS
2000-11-25,04:14:06,152.53,-5.17,33.0,4.3,mb,USGS
2000-11-25,05:38:20,152.54,-5.49,33.0,4.0,mb,USGS
2000-11-25,06:48:48,151.3,-3.54,33.0,4.8,mb,USGS
2000-11-25,06:59:09,153.18,-5.55,33.0,4.3,mb,USGS
2000-11-25,08:14:47,151.79,-4.69,33.0,4.4,mb,USGS
2000-11-25,09:29:01,151.81,-5.57,33.0,4.1,mb,USGS
2000-11-25,10:58:59,153.44,-5.46,33.0,4.4,mb,USGS
2000-11-25,15:53:29,153.14,-4.68,33.0,4.6,mb,USGS
2000-11-25,16:09:47,153.47,-5.48,33.0,5.4,mwc,USGS
2000-11-25,16:25:01,153.56,-5.43,33.0,4.1,mb,USGS
2000-11-25,16:28:14,153.63,-5.56,33.0,4.4,mb,USGS
