Date,Time,Lon,Lat,Depth,Mag,MagType,Source
2001-02-28,12:30:14,170.21,-21.99,10.0,6.7,mwc,USGS
2001-02-28,13:00:48,170.26,-22.03,10.0,5.4,mb,USGS
2001-02-28,13:05:31,170.11,-22.0,10.0,6.3,mwc,USGS
2001-02-28,13:21:29,169.99,-22.09,10.0,5.6,mb,USGS
2001-02-28,16:47:29,168.71,-20.12,10.0,4.5,mb,USGS
2001-02-28,17:08:41,169.81,-22.19,10.0,4.7,mb,USGS
2001-02-28,17:18:37,169.86,-22.33,10.0,5.4,mwc,USGS
2001-02-28,18:31:53,170.36,-22.28,10.0,5.1,mb,USGS
2001-02-28,19:13:28,169.97,-21.87,10.0,4.9,mb,USGS
2001-02-28,20:03:58,169.64,-22.55,10.0,4.1,mb,USGS
2001-02-28,20:21:19,169.75,-22.55,10.0,4.6,mb,USGS
2001-03-01,03:59:54,170.32,-22.29,10.0,5.8,mwc,USGS
2001-03-01,04:08:12,170.23,-22.36,10.0,4.9,mb,USGS
2001-03-01,04:54:53,170.33,-22.26,10.0,4.8,mb,USGS
2001-03-01,08:09:47,170.32,-22.23,10.0,4.3,mb,USGS
2001-03-01,08:30:14,170.0,-21.99,10.0,4.6,mb,USGS
2001-03-01,11:55:30,170.37,-22.35,10.0,4.4,mb,USGS
2001-03-01,20:20:10,170.27,-22.32,10.0,4.8,mb,USGS
2001-03-01,20:24:32,170.31,-21.87,10.0,4.5,mb,USGS
2001-03-01,21:54:16,170.27,-21.93,10.0,4.5,mb,USGS
2001-03-03,06:15:32,170.22,-22.31,10.0,4.1,mb,USGS
2001-03-03,09:41:29,170.27,-22.25,10.0,5.2,mwc,USGS
2001-03-03,11:53:04,172.21,-22.3,10.0,4.3,mb,USGS
2001-03-06,09:08:05,170.18,-22.32,10.0,4.5,mb,USGS
