Date,Time,Lon,Lat,Depth,Mag,MagType,Source
2002-09-06,08:38:15,13.67,38.43,5.0,3.3,md,USGS
2002-09-06,09:23:40,13.62,38.42,9.7,2.9,md,USGS
2002-09-06,10:07:04,13.78,38.43,5.0,2.7,md,USGS
2002-09-06,10:14:02,13.68,38.42,5.0,2.9,md,USGS
2002-09-06,10:35:57,13.65,38.4,5.0,2.8,md,USGS
2002-09-06,11:19:03,13.72,38.42,5.0,2.9,md,USGS
2002-09-06,11:42:58,13.67,38.4,5.0,2.7,md,USGS
2002-09-06,11:53:35,13.7,38.38,5.0,2.9,md,USGS
2002-09-06,12:03:35,13.66,38.41,5.0,2.5,md,USGS
2002-09-06,13:27:59,13.72,38.41,5.0,2.6,md,USGS
2002-09-06,13:45:42,13.75,38.43,5.0,3.3,md,USGS
2002-09-06,13:54:56,13.7,38.39,5.0,2.7,md,USGS
2002-09-06,14:21:29,13.75,38.44,5.0,3.3,ml,USGS
2002-09-06,14:22:31,13.78,38.47,5.0,3.7,mb,USGS
2002-09-06,14:24:25,13.74,38.44,5.0,3.4,md,USGS
2002-09-06,14:31:05,13.71,38.41,5.0,2.9,md,USGS
2002-09-06,15:19:21,13.7,38.45,5.0,2.6,md,USGS
2002-09-06,15:44:19,13.67,38.42,5.0,3.0,md,USGS
2002-09-06,15:48:51,13.63,38.42,5.0,2.9,md,USGS
2002-09-06,16:38:04,13.7,38.43,5.0,2.5,md,USGS
2002-09-06,16:39:59,13.68,38.43,5.0,2.8,md,USGS
2002-09-06,17:09:03,13.62,38.4,5.0,2.5,md,USGS
2002-09-06,17:23:03,13.64,38.41,5.0,2.5,md,USGS
2002-09-06,17:24:12,13.73,38.44,5.0,2.5,md,USGS
2002-09-06,18:36:03,13.66,38.4,5.0,2.5,md,USGS
2002-09-06,18:47:59,13.63,38.42,5.7,2.8,md,USGS
2002-09-06,19:39:12,13.68,38.45,5.0,2.6,md,USGS
2002-09-06,20:23:08,13.72,38.47,5.0,2.7,md,USGS
2002-09-06,20:35:47,13.65,38.4,5.0,2.6,md,USGS
2002-09-06,21:28:57,13.69,38.45,5.0,2.7,md,USGS
2002-09-06,22:12:07,13.66,38.43,5.0,2.5,md,USGS
2002-09-06,22:46:44,13.73,38.43,5.0,2.7,md,USGS
2002-09-06,23:17:51,13.61,38.39,5.0,2.5,md,USGS
2002-09-06,23:38:01,13.67,38.42,5.0,2.5,md,USGS
2002-09-06,23:52:20,13.66,38.42,5.0,2.5,md,USGS
2002-09-07,00:05:15,13.66,38.43,5.0,2.7,md,USGS
2002-09-07,00:18:42,13.71,38.45,5.0,2.5,md,USGS
2002-09-07,01:15:53,13.71,38.44,5.0,2.5,md,USGS
2002-09-07,02:17:23,13.62,38.4,5.0,2.6,md,USGS
2002-09-07,02:20:59,13.73,38.45,10.0,2.6,md,USGS
2002-09-07,02:31:44,13.68,38.45,12.3,2.7,md,USGS
2002-09-07,06:30:26,13.66,38.42,11.9,3.0,md,USGS
2002-09-07,06:34:12,13.68,38.42,16.1,2.6,md,USGS
2002-09-07,06:44:09,13.69,38.43,10.0,2.5,md,USGS
2002-09-07,10:02:41,13.75,38.47,10.0,2.5,md,USGS
2002-09-07,11:50:31,13.73,38.45,10.0,2.5,md,USGS
2002-09-07,12:02:18,13.78,38.45,5.0,3.1,md,USGS
2002-09-07,12:30:21,13.7,38.41,5.0,2.7,md,USGS
2002-09-07,13:02:11,13.68,38.41,10.1,2.7,md,USGS
2002-09-07,13:13:12,13.72,38.42,14.1,3.0,md,USGS
2002-09-07,14:35:16,13.64,38.38,5.4,2.9,md,USGS
2002-09-07,14:50:04,13.65,38.43,6.5,2.8,md,USGS
2002-09-07,17:50:36,13.67,38.42,10.0,2.5,md,USGS
2002-09-07,18:46:35,13.68,38.41,10.0,2.5,md,USGS
2002-09-07,19:19:44,13.66,38.41,10.2,2.6,md,USGS
2002-09-07,20:13:36,13.72,38.45,5.0,3.1,md,USGS
2002-09-07,20:15:06,13.68,38.42,3.6,2.9,md,USGS
2002-09-07,22:37:59,13.68,38.43,5.0,2.5,md,USGS
2002-09-07,23:05:08,13.66,38.42,5.0,2.5,md,USGS
2002-09-07,23:11:33,13.63,38.43,14.8,2.6,md,USGS
2002-09-08,00:23:13,13.66,38.47,9.2,3.1,md,USGS
2002-09-08,00:52:20,13.63,38.41,15.3,2.5,md,USGS
2002-09-08,01:59:55,13.76,38.48,5.0,2.5,md,USGS
2002-09-08,02:45:39,13.63,38.41,10.0,2.5,md,USGS
2002-09-08,04:17:50,15.15,38.17,26.6,2.5,md,USGS
2002-09-08,05:29:57,13.63,38.37,5.0,2.6,md,USGS
2002-09-08,06:22:05,13.59,38.4,8.2,2.7,md,USGS
2002-09-08,06:53:48,13.66,38.44,5.0,2.6,md,USGS
2002-09-08,07:15:57,13.69,38.43,5.0,2.5,md,USGS
2002-09-08,07:43:53,13.67,38.4,10.0,2.5,md,USGS
2002-09-08,08:41:36,13.64,38.42,10.7,2.5,md,USGS
2002-09-08,12:21:18,13.7,38.42,10.0,2.6,md,USGS
2002-09-08,13:00:58,13.67,38.42,8.1,2.8,md,USGS
2002-09-08,13:19:24,13.73,38.44,10.0,2.5,md,USGS
2002-09-08,14:10:39,13.7,38.44,10.0,2.8,md,USGS
2002-09-08,16:03:40,13.68,38.41,10.0,2.5,md,USGS
2002-09-08,17:09:35,13.69,38.45,11.5,3.0,md,USGS
2002-09-08,17:43:28,13.71,38.43,6.8,2.6,md,USGS
2002-09-08,18:43:31,13.71,38.46,5.0,3.0,md,USGS
2002-09-08,19:07:18,13.63,38.39,7.9,2.6,md,USGS
2002-09-08,19:47:54,13.66,38.43,5.2,2.7,md,USGS
2002-09-08,20:01:20,13.73,38.44,10.0,2.5,md,USGS
2002-09-08,20:22:26,13.7,38.41,10.0,2.5,md,USGS
2002-09-08,20:33:01,13.67,38.43,5.0,2.9,md,USGS
2002-09-08,21:50:57,13.64,38.41,5.0,2.7,md,USGS
2002-09-08,22:21:27,13.68,38.38,5.0,3.7,mb,USGS
2002-09-08,23:25:16,13.74,38.47,10.0,2.7,md,USGS
2002-09-09,00:12:09,13.7,38.42,5.0,2.5,md,USGS
2002-09-09,00:44:53,13.67,38.41,5.7,2.7,md,USGS
2002-09-09,01:01:48,13.65,38.41,6.9,2.6,md,USGS
2002-09-09,01:26:36,13.72,38.48,5.0,3.5,md,USGS
2002-09-09,01:40:26,13.63,38.38,7.7,3.2,md,USGS
2002-09-09,01:51:35,13.71,38.43,5.0,3.8,mb,USGS
2002-09-09,01:54:29,13.69,38.42,5.0,3.6,ml,USGS
2002-09-09,02:54:35,13.65,38.41,5.0,3.1,md,USGS
2002-09-09,03:18:12,13.68,38.38,10.0,2.5,md,USGS
2002-09-09,04:34:38,13.63,38.38,8.2,2.8,md,USGS
2002-09-09,04:38:22,13.63,38.37,9.2,2.8,md,USGS
2002-09-09,05:31:10,13.68,38.42,5.0,2.5,md,USGS
2002-09-09,05:35:20,13.67,38.38,6.8,2.9,md,USGS
2002-09-09,06:02:03,13.67,38.4,5.0,2.5,md,USGS
2002-09-09,07:26:10,13.68,38.4,10.0,2.7,md,USGS
2002-09-09,07:54:51,13.69,38.4,10.0,2.6,md,USGS
2002-09-09,09:28:33,13.73,38.42,5.0,3.8,mb,USGS
2002-09-09,10:05:05,13.68,38.4,10.0,2.5,md,USGS
2002-09-09,10:19:22,13.69,38.41,5.0,3.5,ml,USGS
2002-09-09,11:02:14,13.67,38.43,10.0,2.7,md,USGS
2002-09-09,11:27:00,13.69,38.41,5.0,2.7,md,USGS
2002-09-09,12:42:08,13.65,38.4,10.0,2.5,md,USGS
2002-09-09,12:45:14,13.66,38.41,5.0,2.6,md,USGS
2002-09-09,13:48:03,13.74,38.46,5.0,2.5,md,USGS
2002-09-09,14:53:09,13.75,38.46,5.0,2.6,md,USGS
2002-09-09,15:21:48,13.73,38.44,5.0,2.5,md,USGS
2002-09-09,15:24:03,13.73,38.45,10.0,2.6,md,USGS
2002-09-09,15:56:40,13.69,38.43,5.0,2.6,md,USGS
2002-09-09,18:15:51,13.61,38.42,6.3,2.7,md,USGS
2002-09-09,18:33:56,13.66,38.41,5.0,2.6,md,USGS
2002-09-09,18:49:50,13.61,38.42,5.0,2.5,md,USGS
2002-09-09,19:52:05,13.63,38.39,5.0,2.8,md,USGS
2002-09-09,21:32:34,13.64,38.43,5.0,2.6,md,USGS
2002-09-09,21:36:50,13.69,38.44,5.0,2.8,md,USGS
2002-09-09,23:28:35,13.69,38.39,5.0,2.8,md,USGS
2002-09-10,00:05:19,13.72,38.48,5.0,2.9,md,USGS
2002-09-10,02:32:51,13.7,38.47,5.0,3.9,mb,USGS
2002-09-10,02:46:07,13.62,38.43,5.0,2.8,md,USGS
2002-09-10,03:55:45,13.71,38.41,5.0,2.8,md,USGS
2002-09-10,04:31:20,13.71,38.45,5.0,3.3,md,USGS
2002-09-10,04:35:37,13.7,38.46,5.0,3.2,md,USGS
2002-09-10,06:20:00,13.73,38.47,5.0,3.3,md,USGS
2002-09-10,07:51:33,13.67,38.4,10.0,2.6,md,USGS
2002-09-10,08:01:44,13.64,38.44,7.6,3.4,md,USGS
2002-09-10,08:35:00,13.69,38.44,13.1,3.1,md,USGS
2002-09-10,08:58:21,13.67,38.42,5.0,2.9,md,USGS
2002-09-10,09:06:23,13.68,38.45,5.0,3.3,md,USGS
2002-09-10,09:35:07,13.64,38.41,10.0,2.5,md,USGS
2002-09-10,12:13:12,13.74,38.47,5.0,2.5,md,USGS
2002-09-10,12:34:04,13.7,38.43,5.0,2.8,md,USGS
2002-09-10,13:02:48,13.71,38.44,5.0,2.5,md,USGS
2002-09-10,14:59:21,13.78,38.49,5.0,3.2,md,USGS
2002-09-10,16:10:09,13.71,38.47,5.0,2.5,md,USGS
2002-09-10,16:21:21,13.72,38.47,9.2,3.0,md,USGS
2002-09-10,16:38:20,13.69,38.43,5.0,2.6,md,USGS
2002-09-10,16:50:19,13.67,38.41,5.0,2.6,md,USGS
2002-09-10,16:53:44,13.67,38.4,5.0,2.7,md,USGS
2002-09-10,17:29:45,13.7,38.44,5.0,2.6,md,USGS
2002-09-10,17:31:23,13.67,38.39,5.0,2.7,md,USGS
2002-09-10,17:55:16,13.68,38.41,5.0,2.8,md,USGS
2002-09-10,22:25:33,13.69,38.45,5.0,2.7,md,USGS
2002-09-11,00:08:01,13.65,38.4,5.0,2.6,md,USGS
2002-09-11,06:08:45,13.74,38.47,5.0,2.8,md,USGS
2002-09-11,06:13:23,13.68,38.44,5.0,2.7,md,USGS
2002-09-11,07:20:30,13.63,38.41,5.0,2.7,md,USGS
2002-09-11,10:52:17,13.68,38.42,5.0,2.7,md,USGS
2002-09-11,11:20:31,13.66,38.44,10.0,2.7,md,USGS
2002-09-11,14:35:17,13.79,38.45,11.1,3.6,md,USGS
2002-09-11,14:59:54,13.69,38.42,6.7,2.6,md,USGS
2002-09-11,15:18:37,13.77,38.49,5.0,2.5,md,USGS
2002-09-11,17:41:22,13.91,38.57,10.0,2.5,md,USGS
2002-09-11,18:45:46,13.76,38.46,10.0,2.5,md,USGS
2002-09-11,19:26:44,13.78,38.45,5.0,2.5,md,USGS
2002-09-11,20:06:35,13.69,38.45,5.0,3.4,ml,USGS
2002-09-12,01:57:55,13.72,38.44,10.0,2.5,md,USGS
2002-09-12,03:02:41,13.72,38.41,5.0,3.7,md,USGS
2002-09-12,03:42:59,13.8,38.49,5.0,2.5,md,USGS
2002-09-12,03:52:49,13.67,38.42,5.0,2.7,md,USGS
2002-09-12,04:49:14,13.8,38.5,5.0,2.5,md,USGS
2002-09-12,05:32:21,13.78,38.46,5.0,2.8,md,USGS
2002-09-12,06:04:06,13.64,38.4,5.0,2.5,md,USGS
2002-09-12,08:30:19,13.65,38.38,5.0,2.6,md,USGS
2002-09-12,08:31:16,13.75,38.46,5.0,2.7,md,USGS
2002-09-12,08:37:36,13.9,38.52,5.0,2.5,md,USGS
2002-09-12,09:30:25,13.71,38.42,5.0,2.7,md,USGS
2002-09-12,11:41:19,13.68,38.41,10.0,2.6,md,USGS
2002-09-12,12:49:16,13.68,38.42,5.0,2.5,md,USGS
2002-09-12,13:01:05,13.66,38.42,9.9,2.7,md,USGS
2002-09-12,13:49:39,13.76,38.41,5.0,2.6,md,USGS
2002-09-12,14:13:46,13.7,38.41,5.0,2.6,md,USGS
2002-09-12,14:45:36,13.76,38.42,10.0,2.6,md,USGS
2002-09-12,15:11:04,13.7,38.44,10.0,2.7,md,USGS
2002-09-12,16:31:51,13.68,38.38,5.0,2.7,md,USGS
2002-09-12,18:48:40,13.66,38.39,5.0,2.6,md,USGS
2002-09-12,18:54:14,13.63,38.43,5.0,2.6,md,USGS
2002-09-13,00:48:48,13.75,38.44,5.0,2.6,md,USGS
