Date,Time,Lon,Lat,Depth,Mag,MagType,Source
2001-07-07,09:38:43,-72.08,-17.54,33.0,7.6,mwc,USGS
2001-07-07,09:53:54,-72.39,-17.65,33.0,4.6,mb,USGS
2001-07-07,09:58:25,-71.86,-17.64,33.0,5.1,mb,USGS
2001-07-07,10:04:17,-72.5,-17.63,33.0,4.8,mb,USGS
2001-07-07,10:06:40,-72.33,-17.54,33.0,4.8,mb,USGS
2001-07-07,10:08:16,-72.66,-17.45,33.0,4.9,mb,USGS
2001-07-07,10:10:03,-71.8,-17.6,33.0,4.9,mb,USGS
2001-07-07,10:12:06,-71.89,-17.25,33.0,5.2,mb,USGS
2001-07-07,10:16:04,-72.34,-17.62,33.0,4.7,mb,USGS
2001-07-07,10:21:00,-72.23,-17.66,33.0,4.1,mb,USGS
2001-07-07,10:39:14,-72.63,-17.7,33.0,4.5,mb,USGS
2001-07-07,11:13:46,-72.35,-17.36,33.0,4.7,mb,USGS
2001-07-07,11:17:32,-71.83,-17.63,31.3,5.2,mb,USGS
2001-07-07,11:35:17,-72.58,-17.64,33.0,4.4,mb,USGS
2001-07-07,11:43:01,-72.11,-17.92,33.0,4.9,mb,USGS
2001-07-07,11:49:21,-72.19,-17.44,33.0,4.9,mb,USGS
2001-07-07,11:55:59,-72.0,-17.49,33.0,4.7,mb,USGS
2001-07-07,12:18:21,-72.7,-17.7,33.0,4.3,mb,USGS
2001-07-07,12:21:26,-72.25,-17.53,33.0,4.3,mb,USGS
2001-07-07,12:22:26,-72.07,-17.54,33.0,4.8,mb,USGS
2001-07-07,12:51:01,-72.48,-17.54,33.0,4.7,mb,USGS
2001-07-07,12:52:59,-72.36,-17.53,33.0,4.4,mb,USGS
2001-07-07,13:31:04,-72.42,-17.69,33.0,4.7,mb,USGS
2001-07-07,13:36:16,-72.15,-17.64,33.0,4.6,mb,USGS
2001-07-07,14:57:45,-72.27,-17.89,33.0,4.4,mb,USGS
2001-07-07,15:04:32,-72.36,-18.0,33.0,4.5,mb,USGS
2001-07-07,15:24:19,-72.17,-17.57,33.0,4.6,mb,USGS
2001-07-07,15:40:03,-72.35,-17.79,33.0,4.3,mb,USGS
2001-07-07,15:42:04,-72.23,-17.85,33.0,4.4,mb,USGS
2001-07-07,17:04:23,-72.13,-17.65,33.0,4.7,mb,USGS
2001-07-07,18:57:39,-71.94,-17.62,33.0,4.3,mb,USGS
2001-07-07,19:30:00,-72.13,-17.61,33.0,4.9,mb,USGS
2001-07-07,21:27:33,-71.71,-17.59,33.0,5.0,mb,USGS
2001-07-07,22:15:09,-71.88,-17.48,33.0,4.1,mb,USGS
2001-07-07,22:36:45,-72.09,-17.61,33.0,4.8,mb,USGS
2001-07-07,22:48:34,-72.58,-17.77,33.0,4.3,mb,USGS
