Date,Time,Lon,Lat,Depth,Mag,MagType,Source
2002-09-08,18:44:23,142.94,-3.3,13.0,7.6,mwc,USGS
2002-09-08,18:50:06,143.41,-3.31,10.0,5.2,mb,USGS
2002-09-08,18:52:36,143.88,-3.46,10.0,5.0,mb,USGS
2002-09-08,18:58:59,143.68,-3.37,10.0,4.6,mb,USGS
2002-09-08,19:00:16,143.73,-3.42,10.0,5.0,mb,USGS
2002-09-08,19:23:55,143.22,-3.2,10.0,4.9,mb,USGS
2002-09-08,19:27:45,143.35,-3.18,10.0,3.8,mb,USGS
2002-09-08,19:43:37,143.31,-3.25,10.0,4.7,mb,USGS
2002-09-08,19:52:24,143.6,-3.27,10.0,4.8,mb,USGS
2002-09-08,19:57:09,143.23,-2.9,10.0,4.8,mb,USGS
2002-09-08,19:57:33,143.6,-3.32,10.0,4.9,mb,USGS
2002-09-08,20:01:20,143.28,-3.14,10.0,4.6,mb,USGS
2002-09-08,20:01:44,143.39,-3.25,10.0,4.8,mb,USGS
2002-09-08,20:19:15,142.97,-2.9,10.0,4.9,mb,USGS
2002-09-08,20:23:40,142.81,-3.12,10.0,4.5,mb,USGS
2002-09-08,20:26:23,143.69,-2.61,10.0,4.6,mb,USGS
2002-09-08,20:27:41,143.94,-3.51,10.0,4.9,mb,USGS
2002-09-08,20:31:52,143.87,-3.37,10.0,4.9,mb,USGS
2002-09-08,20:33:41,142.84,-3.25,10.0,5.0,mb,USGS
2002-09-08,20:38:37,143.19,-3.06,10.0,4.8,mb,USGS
2002-09-08,20:42:54,143.61,-3.39,10.0,5.0,mb,USGS
2002-09-08,20:46:23,143.54,-3.27,10.0,4.8,mb,USGS
2002-09-08,20:52:45,143.4,-3.24,10.0,4.4,mb,USGS
2002-09-08,21:02:51,143.2,-3.17,10.0,4.9,mb,USGS
2002-09-08,21:05:34,143.79,-3.39,10.0,5.1,mb,USGS
2002-09-08,21:10:27,144.04,-3.43,10.0,4.3,mb,USGS
2002-09-08,21:18:10,143.31,-3.3,10.0,5.1,mb,USGS
2002-09-08,21:35:13,143.41,-3.18,10.0,4.5,mb,USGS
2002-09-08,21:43:04,143.31,-3.26,10.0,4.5,mb,USGS
2002-09-08,21:51:47,143.15,-3.23,10.0,4.6,mb,USGS
2002-09-08,21:58:15,143.33,-3.28,10.0,4.6,mb,USGS
2002-09-08,22:02:39,143.59,-3.33,10.0,3.9,mb,USGS
2002-09-08,22:07:49,143.41,-3.34,10.0,5.1,mb,USGS
2002-09-08,23:55:08,143.1,-3.29,10.0,4.8,mb,USGS
2002-09-09,01:22:26,143.42,-3.04,10.0,4.9,mb,USGS
2002-09-09,01:37:43,143.42,-3.3,10.0,4.6,mb,USGS
2002-09-09,03:13:55,143.23,-3.11,10.0,5.0,mb,USGS
2002-09-09,03:17:30,143.39,-3.17,10.0,5.0,mb,USGS
2002-09-09,04:03:28,143.02,-2.94,10.0,5.6,mwc,USGS
2002-09-09,05:46:10,143.24,-3.1,10.0,5.2,mwc,USGS
2002-09-09,09:49:44,143.12,-3.07,10.0,4.7,mb,USGS
2002-09-09,12:08:47,143.24,-3.08,10.0,4.8,mb,USGS
2002-09-09,13:54:00,143.24,-3.32,10.0,4.6,mb,USGS
2002-09-09,18:04:46,143.03,-3.27,10.0,4.7,mb,USGS
2002-09-09,19:16:06,142.84,-3.37,10.0,4.4,mb,USGS
2002-09-09,19:34:26,144.42,-3.58,10.0,4.1,mb,USGS
2002-09-09,20:20:39,144.36,-3.65,10.0,4.5,mb,USGS
2002-09-10,05:50:14,143.46,-3.45,10.0,5.0,mb,USGS
2002-09-10,08:59:11,143.01,-3.01,10.0,4.3,mb,USGS
2002-09-10,16:43:48,143.15,-3.18,10.0,4.2,mb,USGS
2002-09-10,20:54:39,144.06,-3.63,10.0,5.1,mwc,USGS
2002-09-11,00:13:48,142.56,-3.35,10.0,4.6,mb,USGS
2002-09-11,02:00:36,144.19,-4.46,33.0,4.7,mb,USGS
2002-09-11,19:48:01,144.02,-3.63,10.0,5.2,mwc,USGS
2002-09-12,00:45:19,140.94,-3.63,33.0,4.5,mb,USGS
2002-09-12,01:53:49,142.5,-3.23,10.0,4.9,mb,USGS
2002-09-13,04:05:29,144.09,-3.67,10.0,4.9,mb,USGS
2002-09-15,06:05:23,144.72,-4.14,47.5,4.6,mb,USGS
