Date,Time,Lon,Lat,Depth,Mag,MagType,Source
2003-05-21,18:44:20,3.63,36.96,12.0,6.8,mwc,USGS
2003-05-21,18:51:10,3.81,36.97,10.0,5.7,mb,USGS
2003-05-21,19:02:07,3.68,37.0,10.0,5.1,mb,USGS
2003-05-21,19:09:18,3.79,36.94,10.0,4.2,mb,USGS
2003-05-21,19:13:07,3.93,36.98,10.0,4.5,mb,USGS
2003-05-21,19:17:10,3.89,36.95,10.0,4.1,ml,USGS
2003-05-21,19:24:16,2.99,37.67,10.0,2.6,mblg,USGS
2003-05-21,19:24:24,3.6,36.94,10.0,2.8,mblg,USGS
2003-05-21,19:29:19,3.86,36.91,10.0,4.4,mb,USGS
2003-05-21,19:31:23,3.87,37.43,10.0,3.6,ml,USGS
2003-05-21,19:33:53,3.75,37.02,10.0,3.8,ml,USGS
2003-05-21,19:37:32,3.46,36.63,10.0,4.1,ml,USGS
2003-05-21,19:46:19,3.77,36.84,10.0,3.5,ml,USGS
2003-05-21,19:53:27,3.95,37.1,10.0,3.5,ml,USGS
2003-05-21,19:57:11,3.52,36.89,10.0,4.1,mb,USGS
2003-05-21,20:03:31,3.45,36.87,10.0,2.5,mblg,USGS
2003-05-21,20:05:20,3.81,36.91,10.0,3.8,ml,USGS
2003-05-21,20:07:07,3.63,36.93,10.0,4.4,mb,USGS
2003-05-21,20:13:16,3.49,37.13,10.0,2.7,mblg,USGS
2003-05-21,20:14:30,4.05,36.84,10.0,3.5,ml,USGS
2003-05-21,20:15:25,3.93,36.45,10.0,3.5,ml,USGS
2003-05-21,20:28:03,4.01,37.06,10.0,3.3,ml,USGS
2003-05-21,20:30:22,3.58,36.92,10.0,4.4,mb,USGS
2003-05-21,20:31:56,3.66,36.91,10.0,3.9,ml,USGS
2003-05-21,20:38:43,3.24,37.18,10.0,3.3,mblg,USGS
2003-05-21,20:39:34,3.72,37.02,10.0,3.7,ml,USGS
2003-05-21,20:41:44,3.59,36.75,10.0,2.6,mblg,USGS
2003-05-21,20:43:49,4.07,36.53,10.0,3.2,ml,USGS
2003-05-21,20:46:27,3.76,36.82,10.0,3.5,ml,USGS
2003-05-21,20:48:06,3.87,36.74,10.0,3.3,ml,USGS
2003-05-21,20:52:39,3.61,36.62,10.0,3.6,ml,USGS
2003-05-21,20:55:12,3.54,37.13,10.0,3.5,ml,USGS
2003-05-21,20:59:00,3.03,37.29,10.0,2.5,mblg,USGS
2003-05-21,21:01:54,4.24,36.75,10.0,3.6,ml,USGS
2003-05-21,21:05:28,4.09,36.73,10.0,3.1,ml,USGS
2003-05-21,21:07:49,3.64,36.98,10.0,2.6,mblg,USGS
2003-05-21,21:09:56,4.04,36.54,10.0,3.6,ml,USGS
2003-05-21,21:10:55,3.61,36.83,10.0,4.0,ml,USGS
2003-05-21,21:11:44,3.63,37.05,10.0,3.9,ml,USGS
2003-05-21,21:18:54,3.67,37.1,10.0,2.7,mblg,USGS
2003-05-21,21:21:21,3.31,37.32,10.0,2.6,mblg,USGS
2003-05-21,21:23:01,3.96,36.88,10.0,3.2,ml,USGS
2003-05-21,21:30:11,4.11,36.62,10.0,2.6,mblg,USGS
2003-05-21,21:31:39,3.84,36.85,10.0,3.6,ml,USGS
2003-05-21,21:36:55,3.22,37.13,10.0,2.9,mblg,USGS
2003-05-21,21:37:44,3.81,36.8,10.0,2.8,mblg,USGS
2003-05-21,21:39:12,3.48,36.79,10.0,2.7,mblg,USGS
2003-05-21,21:45:11,3.71,36.95,10.0,2.5,mblg,USGS
2003-05-21,21:47:31,3.37,36.97,10.0,2.8,mblg,USGS
2003-05-21,21:48:05,3.53,37.11,10.0,2.7,mblg,USGS
2003-05-21,21:49:13,3.86,37.02,10.0,3.2,ml,USGS
2003-05-21,21:51:33,3.93,36.95,10.0,2.5,mblg,USGS
2003-05-21,21:53:29,3.5,36.8,10.0,4.0,mb,USGS
2003-05-21,22:01:44,3.71,37.04,10.0,3.5,ml,USGS
2003-05-21,22:04:10,3.93,37.06,10.0,4.7,mb,USGS
2003-05-21,22:18:47,3.6,37.07,10.0,4.6,mb,USGS
2003-05-21,22:33:23,3.55,36.77,10.0,2.8,mblg,USGS
2003-05-21,22:34:10,3.7,36.81,10.0,3.6,ml,USGS
2003-05-21,22:40:13,3.5,37.11,10.0,2.6,mblg,USGS
2003-05-21,22:49:12,3.65,36.85,10.0,2.7,mblg,USGS
2003-05-21,22:56:12,3.83,36.87,10.0,3.6,ml,USGS
2003-05-21,23:02:46,4.08,36.94,10.0,3.1,mblg,USGS
2003-05-21,23:07:56,3.66,36.95,10.0,3.9,ml,USGS
2003-05-21,23:18:27,3.82,36.96,10.0,4.5,mb,USGS
2003-05-21,23:23:43,3.5,36.92,10.0,4.9,mb,USGS
2003-05-21,23:44:24,3.76,36.96,10.0,3.7,ml,USGS
2003-05-21,23:48:41,3.46,36.81,10.0,3.9,ml,USGS
2003-05-22,00:10:23,3.76,36.89,10.0,3.8,ml,USGS
2003-05-22,00:11:37,3.61,37.11,10.0,3.9,ml,USGS
2003-05-22,00:23:03,3.77,36.73,10.0,3.4,ml,USGS
2003-05-22,00:28:33,3.79,37.05,10.0,2.9,mblg,USGS
