Date,Time,Lon,Lat,Depth,Mag,MagType,Source
2001-03-15,13:02:42,-71.49,-32.32,37.0,6.0,mwb,USGS
2001-03-15,13:19:19,-71.62,-32.47,44.8,3.5,md,USGS
2001-03-15,13:32:35,-71.61,-32.38,38.3,4.0,md,USGS
2001-03-15,15:06:50,-71.58,-32.48,41.7,4.2,md,USGS
2001-03-15,16:53:12,-71.61,-32.45,43.8,3.7,md,USGS
2001-03-16,09:50:27,-71.62,-32.44,43.7,3.5,md,USGS
2001-03-16,11:15:29,-72.33,-33.87,9.0,4.2,md,USGS
2001-03-16,15:17:35,-71.65,-32.4,37.9,3.3,md,USGS
2001-03-17,03:10:20,-71.6,-32.39,41.5,4.3,md,USGS
2001-03-17,07:02:37,-71.86,-29.95,20.4,4.3,md,USGS
2001-03-17,17:13:42,-72.01,-33.51,10.3,3.7,md,USGS
2001-03-17,20:30:04,-70.89,-34.22,74.7,3.1,md,USGS
2001-03-18,02:10:26,-71.61,-32.42,43.0,3.7,md,USGS
2001-03-18,09:45:26,-71.08,-34.56,77.6,3.4,md,USGS
2001-03-18,12:14:12,-72.39,-33.44,23.0,4.1,md,USGS
2001-03-18,14:50:04,-72.05,-30.54,8.9,4.0,md,USGS
2001-03-18,15:55:15,-71.61,-32.45,43.2,4.0,md,USGS
2001-03-18,23:55:35,-72.08,-33.91,33.0,4.5,md,USGS
2001-03-19,06:19:31,-71.23,-33.28,62.6,3.2,md,USGS
2001-03-19,14:12:23,-70.66,-33.68,86.1,2.6,md,USGS
2001-03-19,14:43:48,-71.67,-32.41,42.7,3.5,md,USGS
2001-03-19,15:29:13,-70.44,-32.64,100.7,2.8,md,USGS
2001-03-19,16:15:38,-69.34,-31.26,100.0,3.9,md,USGS
2001-03-20,03:51:37,-69.92,-32.73,106.6,2.8,md,USGS
2001-03-20,04:00:42,-71.78,-32.26,3.7,3.7,md,USGS
2001-03-20,05:58:28,-70.02,-32.02,126.8,3.0,md,USGS
2001-03-20,14:06:33,-71.34,-32.57,38.4,3.7,md,USGS
2001-03-21,12:01:39,-69.61,-31.3,210.4,3.9,md,USGS
2001-03-22,02:59:59,-70.62,-32.89,15.0,3.5,md,USGS
