Date,Time,Lon,Lat,Depth,Mag,MagType,Source
2002-11-07,15:14:06,179.33,51.2,33.0,6.6,mwc,USGS
2002-11-07,15:47:41,179.3,51.07,33.0,4.4,mb,USGS
2002-11-07,15:57:58,179.16,51.12,33.0,4.4,mb,USGS
2002-11-07,16:29:06,179.48,51.93,33.0,3.8,mb,USGS
2002-11-07,16:40:08,179.24,51.07,33.0,4.3,mb,USGS
2002-11-07,17:52:10,179.38,51.14,33.0,4.3,mb,USGS
2002-11-07,18:30:40,179.34,51.11,33.0,4.1,mb,USGS
2002-11-07,19:09:46,179.2,51.25,33.0,4.6,mb,USGS
2002-11-08,01:30:04,179.31,51.33,33.0,4.5,mb,USGS
2002-11-08,03:33:30,179.44,51.64,58.3,4.0,mb,USGS
2002-11-08,03:47:11,179.28,51.15,33.0,4.8,mb,USGS
2002-11-08,03:47:16,179.59,52.45,1.0,4.8,mb,USGS
2002-11-08,07:26:45,179.24,51.1,33.0,4.3,mb,USGS
2002-11-08,13:01:43,179.25,51.39,33.0,4.1,mb,USGS
2002-11-08,19:02:37,179.11,51.15,33.0,4.5,mb,USGS
2002-11-08,20:21:49,179.37,50.47,33.0,3.8,mb,USGS
2002-11-09,04:43:16,179.29,51.06,33.0,5.0,mb,USGS
2002-11-09,11:21:28,179.27,51.35,33.0,4.2,mb,USGS
2002-11-13,09:59:44,179.36,51.09,33.0,4.4,mb,USGS
