Date,Time,Lon,Lat,Depth,Mag,MagType,Source
2002-03-25,14:56:33,69.31,36.06,8.0,6.1,mwc,USGS
2002-03-25,15:10:42,69.25,36.25,10.0,4.6,mb,USGS
2002-03-25,15:20:02,69.19,36.08,10.0,4.7,mb,USGS
2002-03-25,15:40:35,69.2,35.87,10.0,4.3,mb,USGS
2002-03-25,15:46:00,69.24,35.95,10.0,5.1,mb,USGS
2002-03-25,15:53:57,69.05,35.95,10.0,4.0,mb,USGS
2002-03-25,15:55:26,69.08,36.04,10.0,4.0,mb,USGS
2002-03-25,16:21:36,69.38,35.91,10.0,3.8,mb,USGS
2002-03-25,16:38:53,69.12,35.88,10.0,3.7,mb,USGS
2002-03-25,17:11:46,68.85,36.19,10.0,3.9,mb,USGS
2002-03-25,17:37:41,68.96,36.16,10.0,3.7,mb,USGS
2002-03-25,17:49:38,69.16,35.98,10.0,4.9,mb,USGS
2002-03-25,18:03:59,69.07,35.99,10.0,3.0,mb,USGS
2002-03-25,18:17:53,69.2,36.01,10.0,3.9,mb,USGS
2002-03-25,18:56:06,69.17,35.91,10.0,4.0,mb,USGS
2002-03-25,21:45:04,69.2,35.95,10.0,5.1,mwc,USGS
2002-03-26,00:55:20,69.2,36.09,10.0,4.8,mb,USGS
2002-03-26,06:10:04,69.32,35.69,10.0,3.7,mb,USGS
2002-03-26,06:54:12,69.11,35.91,10.0,4.3,mb,USGS
2002-03-26,08:00:05,69.06,35.9,10.0,4.0,mb,USGS
2002-03-26,08:10:29,69.87,35.28,10.0,3.7,mb,USGS
2002-03-26,16:54:19,69.26,35.98,10.0,4.8,mb,USGS
2002-03-27,05:57:37,69.06,36.01,10.0,4.5,mb,USGS
2002-03-27,08:52:52,69.34,36.02,10.0,5.6,mwc,USGS
2002-03-27,09:08:24,69.15,36.0,10.0,4.0,mb,USGS
2002-03-27,09:41:03,69.29,36.01,10.0,4.7,mb,USGS
2002-03-27,11:53:13,69.14,36.09,10.0,4.6,mb,USGS
2002-03-27,13:19:40,69.08,36.05,10.0,4.7,mb,USGS
2002-03-27,19:00:58,69.1,35.95,10.0,3.8,mb,USGS
2002-03-27,20:19:28,69.07,35.91,10.0,3.7,mb,USGS
2002-03-27,21:42:33,69.05,36.11,10.0,3.8,mb,USGS
2002-03-27,23:24:23,68.86,35.89,10.0,3.7,mb,USGS
2002-03-28,00:20:03,68.9,36.08,10.0,4.0,mb,USGS
2002-03-28,15:18:23,69.23,35.92,10.0,4.0,mb,USGS
2002-03-29,01:58:56,71.07,36.34,143.2,4.4,mb,USGS
2002-03-29,04:49:24,68.93,36.24,10.0,4.2,mb,USGS
2002-03-30,06:25:09,69.1,35.97,10.0,4.1,mb,USGS
2002-03-30,19:34:25,69.14,36.01,10.0,3.8,mb,USGS
2002-03-30,21:14:18,71.08,36.57,228.5,3.3,mb,USGS
2002-03-31,13:05:32,68.99,36.08,10.0,3.8,mb,USGS
2002-03-31,17:10:14,70.36,36.5,211.0,3.7,mb,USGS
2002-03-31,21:23:03,69.19,36.12,10.0,4.6,mb,USGS
2002-03-31,21:42:38,68.96,36.14,10.0,3.7,mb,USGS
2002-03-31,22:17:52,68.91,36.23,10.0,3.7,mb,USGS
2002-04-01,09:38:07,69.21,35.98,10.0,4.2,mb,USGS
