Date,Time,Lon,Lat,Depth,Mag,MagType,Source
2003-03-17,22:51:37,177.59,50.16,10.0,4.4,mb,USGS
2003-03-17,22:51:44,177.94,51.3,33.0,4.4,mb,USGS
2003-03-17,22:54:56,177.61,50.54,10.0,3.7,mb,USGS
2003-03-17,22:54:59,177.59,51.45,33.0,3.7,mb,USGS
2003-03-17,23:44:30,177.48,50.27,10.0,4.0,mb,USGS
2003-03-17,23:44:35,177.69,51.26,33.0,4.0,mb,USGS
2003-03-18,02:56:57,177.6,50.13,10.0,3.4,ml,USGS
2003-03-18,05:28:08,177.6,50.48,10.0,3.2,ml,USGS
2003-03-18,06:18:02,177.74,50.56,10.0,3.2,ml,USGS
2003-03-18,06:25:38,177.61,50.18,33.1,3.5,ml,USGS
2003-03-18,08:19:21,177.35,50.7,33.6,2.9,ml,USGS
2003-03-18,08:28:04,177.63,50.73,10.0,2.9,ml,USGS
2003-03-18,10:50:12,177.44,50.06,10.0,3.8,mb,USGS
2003-03-18,10:50:20,177.89,51.34,33.0,3.8,mb,USGS
2003-03-18,10:55:28,177.42,49.95,19.5,4.6,mb,USGS
2003-03-18,10:55:35,177.91,51.07,33.0,4.6,mb,USGS
2003-03-18,11:31:57,177.3,50.34,22.7,3.2,ml,USGS
2003-03-18,12:11:56,176.69,50.15,10.0,3.5,ml,USGS
2003-03-18,14:06:03,179.01,51.19,112.0,3.1,ml,USGS
2003-03-18,14:57:12,178.0,50.41,21.4,3.2,ml,USGS
2003-03-18,17:25:01,177.09,50.09,10.0,4.7,mb,USGS
2003-03-18,17:25:09,177.66,51.37,33.0,4.7,mb,USGS
2003-03-18,19:12:48,-179.61,51.29,20.0,2.7,ml,USGS
2003-03-18,21:16:15,177.52,51.27,33.0,3.6,mb,USGS
2003-03-18,21:28:25,177.26,50.16,10.0,3.3,ml,USGS
2003-03-18,23:35:07,177.08,49.9,10.0,3.3,ml,USGS
2003-03-19,04:01:23,173.75,51.46,33.0,4.0,mb,USGS
2003-03-19,08:11:55,-179.63,50.07,10.0,2.5,ml,USGS
2003-03-19,18:53:57,-179.34,51.5,33.0,4.6,mb,USGS
2003-03-19,20:20:21,176.88,50.18,10.0,3.6,ml,USGS
2003-03-20,02:05:52,177.31,50.43,10.0,3.6,ml,USGS
2003-03-20,06:16:07,-178.67,51.32,33.0,3.9,mb,USGS
2003-03-21,04:25:12,-179.37,51.45,33.0,4.0,mb,USGS
2003-03-21,11:16:53,-177.96,51.69,63.6,2.7,ml,USGS
2003-03-23,17:00:40,-178.96,50.18,10.0,2.6,ml,USGS
2003-03-23,17:22:29,-179.44,50.02,10.0,2.7,ml,USGS
2003-03-24,00:44:22,-179.59,50.78,10.0,2.5,ml,USGS
