Date,Time,Lon,Lat,Depth,Mag,MagType,Source
2001-10-19,03:28:44,123.91,-4.1,33.0,7.5,mwc,USGS
2001-10-19,08:10:34,123.83,-4.94,33.0,4.7,mb,USGS
2001-10-19,09:31:40,123.9,-4.1,33.0,4.8,mb,USGS
2001-10-19,11:22:19,124.07,-4.85,33.0,4.5,mb,USGS
2001-10-19,11:44:48,123.9,-4.75,33.0,4.8,mb,USGS
2001-10-19,21:42:37,124.0,-4.56,33.0,5.3,mwc,USGS
2001-10-20,14:03:47,124.11,-5.84,33.0,4.8,mb,USGS
2001-10-20,19:17:52,123.89,-4.56,28.7,5.5,mwc,USGS
2001-10-20,21:56:48,123.67,-5.16,24.3,4.8,mb,USGS
2001-10-21,19:02:50,123.92,-4.86,33.0,5.7,mwc,USGS
2001-10-22,11:54:33,123.28,-5.03,33.0,4.4,mb,USGS
