Date,Time,Lon,Lat,Depth,Mag,MagType,Source
2003-10-08,09:06:55,144.57,42.65,32.0,6.7,mwc,USGS
2003-10-08,10:51:48,144.21,42.08,33.0,4.4,mb,USGS
2003-10-08,10:54:52,144.46,42.62,33.0,4.3,mb,USGS
2003-10-08,13:32:09,144.72,42.23,33.0,5.9,mwc,USGS
2003-10-08,15:18:32,144.28,42.24,33.0,4.9,mb,USGS
2003-10-08,23:15:17,144.69,42.21,33.0,5.8,mwc,USGS
2003-10-09,03:13:45,145.22,41.75,33.0,4.5,mb,USGS
2003-10-09,06:52:57,143.51,41.47,33.0,5.6,mwb,USGS
2003-10-09,14:49:56,144.36,42.24,33.0,4.3,mb,USGS
2003-10-10,03:52:53,143.37,42.55,33.0,4.4,mb,USGS
2003-10-10,12:58:20,144.75,42.07,33.0,5.1,mb,USGS
2003-10-11,00:08:49,144.36,41.92,33.0,5.8,mwb,USGS
2003-10-11,00:36:00,144.4,41.85,33.0,5.3,mb,USGS
2003-10-11,00:47:32,144.29,42.06,33.0,4.5,mb,USGS
2003-10-11,18:26:18,143.68,41.75,33.0,5.6,mwc,USGS
2003-10-11,21:03:34,142.03,41.58,92.5,4.1,mb,USGS
2003-10-11,22:55:28,144.66,42.05,33.0,4.2,mb,USGS
2003-10-12,06:36:28,144.45,42.34,33.0,4.6,mb,USGS
2003-10-12,07:54:41,144.68,42.33,33.0,4.2,mb,USGS
2003-10-12,22:26:50,144.55,42.39,33.0,4.1,mb,USGS
2003-10-12,22:53:19,144.83,41.89,33.0,4.1,mb,USGS
2003-10-13,01:36:31,144.6,41.33,33.0,4.6,mb,USGS
2003-10-14,01:35:44,144.88,42.19,33.0,4.6,mb,USGS
2003-10-14,11:55:02,143.97,41.7,33.0,4.6,mb,USGS
2003-10-14,12:39:22,144.16,41.62,33.0,5.3,mwc,USGS
2003-10-14,13:31:54,144.12,41.35,33.0,4.9,mb,USGS
2003-10-15,08:07:22,144.79,41.88,33.0,4.7,mb,USGS
