Date,Time,Lon,Lat,Depth,Mag,MagType,Source
2003-09-07,13:19:20,172.12,-22.47,33.0,6.4,mwc,USGS
2003-09-07,13:20:14,172.26,-22.18,33.0,5.0,mb,USGS
2003-09-07,13:46:10,171.79,-22.91,33.0,5.1,mb,USGS
2003-09-07,13:51:44,172.16,-22.29,33.0,4.4,mb,USGS
2003-09-07,14:06:03,172.39,-22.45,33.0,4.7,mb,USGS
2003-09-07,14:12:51,172.3,-22.45,33.0,4.3,mb,USGS
2003-09-07,14:17:52,172.07,-22.9,33.0,4.5,mb,USGS
2003-09-07,15:35:02,172.47,-22.21,33.0,4.3,mb,USGS
2003-09-07,17:15:02,172.26,-22.23,33.0,4.5,mb,USGS
2003-09-07,19:31:06,172.42,-22.28,33.0,4.3,mb,USGS
2003-09-07,19:51:27,172.34,-22.5,33.0,4.5,mb,USGS
