Date,Time,Lon,Lat,Depth,Mag,MagType,Source
2000-12-19,13:11:47,144.76,11.77,33.0,6.2,mwc,USGS
2000-12-19,16:11:39,144.85,11.77,33.0,4.6,mb,USGS
2000-12-19,16:51:58,144.83,11.79,33.0,3.8,mb,USGS
2000-12-19,17:36:02,144.8,11.78,33.0,4.7,mb,USGS
2000-12-19,17:47:36,145.05,11.72,33.0,3.7,mb,USGS
2000-12-19,22:19:32,144.82,11.81,33.0,4.6,mb,USGS
2000-12-19,22:32:13,144.93,11.8,33.0,4.3,mb,USGS
2000-12-20,00:16:13,145.14,11.68,33.0,4.1,mb,USGS
2000-12-20,01:04:35,144.55,11.8,33.0,4.0,mb,USGS
2000-12-20,01:29:21,144.88,11.8,33.0,4.3,mb,USGS
2000-12-20,01:44:54,144.81,11.81,33.0,4.7,mb,USGS
2000-12-20,02:00:05,144.86,11.85,33.0,4.5,mb,USGS
2000-12-20,02:22:01,144.9,11.82,33.0,4.5,mb,USGS
2000-12-20,04:18:33,144.88,11.82,33.0,4.5,mb,USGS
2000-12-20,05:21:23,144.96,11.83,33.0,3.5,mb,USGS
2000-12-20,05:22:12,144.99,11.82,33.0,3.6,mb,USGS
2000-12-20,05:26:21,144.84,11.75,33.0,4.8,mb,USGS
2000-12-21,18:11:19,143.89,13.69,417.4,3.9,mb,USGS
